customer_id,segment
16021,0
16022,2
16023,1
16024,3
16025,0
16026,2
16027,0
16028,0
16029,0
16030,2
16031,0
16032,0
16033,1
16034,0
16035,1
16036,2
16037,2
16038,1
16039,0
16040,0
16041,0
16042,2
16043,2
16044,0
16045,2
16046,2
16047,1
16048,2
16049,2
16050,3
16051,0
16052,1
16053,1
16054,0
16055,2
16056,1
16057,0
16058,0
16059,1
16061,0
16062,3
16063,0
16064,1
16065,0
16066,0
16067,1
16068,1
16069,1
16070,1
16071,0
16072,1
16073,2
16074,0
16075,1
16076,1
16077,2
16078,2
16080,1
16081,3
16082,1
16083,1
16084,3
16085,0
16086,0
16087,1
16088,1
16089,1
16090,1
16091,3
16092,0
16093,3
16094,1
16095,1
16096,1
16097,2
16098,2
16099,2
16100,0
16101,1
16102,2
16103,0
16104,1
16105,1
16106,3
16108,1
16109,1
16110,2
16111,1
16112,1
16113,3
16114,1
16115,0
16116,1
16117,1
16118,1
16119,2
16120,1
16121,0
16122,1
16123,0
16124,3
16125,0
16126,0
16127,0
16128,0
16129,2
16130,3
16131,2
16132,2
16133,1
16135,1
16136,1
16137,1
16138,2
16139,1
16141,0
16142,3
16143,2
16144,3
16145,3
16147,1
16148,2
16149,1
16150,0
16151,0
16152,2
16153,2
16154,1
16155,2
16156,2
16157,2
16158,2
16159,3
16160,1
16161,0
16162,2
16163,1
16164,1
16165,1
16166,2
16167,1
16168,1
16169,0
16170,1
16171,0
16172,2
16173,2
16174,0
16175,1
16176,2
16177,2
16178,1
16179,0
16180,0
16181,0
16183,3
16184,1
16185,0
16186,1
16187,2
16188,0
16189,1
16190,0
16191,2
16192,1
16193,3
16194,0
16196,3
16197,2
16201,1
16202,0
16203,1
16204,0
16205,1
16206,2
16207,1
16208,1
16209,1
16210,2
16211,1
16212,2
16213,1
16214,1
16215,1
16216,0
16217,1
16218,2
16219,2
16220,2
16221,1
16223,1
16224,3
16225,1
16226,0
16227,2
16228,1
16230,1
16231,1
16232,1
16233,1
16234,1
16235,1
16236,2
16238,0
16239,3
16240,3
16241,2
16242,1
16243,1
16244,1
16245,1
16246,3
16247,0
16248,1
16250,3
16251,2
16252,2
16253,3
16254,1
16255,0
16257,1
16258,1
16259,0
16261,3
16262,0
16264,1
16265,1
16266,3
16267,3
16268,1
16269,1
16270,0
16271,1
16272,1
16274,0
16275,1
16276,1
16277,3
16278,1
16279,0
16280,0
16281,2
16282,0
16283,0
16284,2
16285,1
16286,0
16287,1
16288,1
16289,0
16290,1
16291,0
16292,1
16293,1
16294,3
16295,1
16296,1
16297,1
16298,3
16299,3
16300,1
16301,0
16302,3
16303,0
16304,2
16305,3
16306,1
16307,0
16308,1
16309,3
16310,1
16311,1
16312,0
16313,0
16314,1
16315,2
16317,2
16318,0
16319,2
16321,2
16323,2
16324,2
16325,1
16326,1
16327,1
16328,1
16329,2
16330,0
16331,3
16332,1
16333,1
16334,3
16335,2
16336,0
16337,2
16338,1
16339,1
16340,3
16341,1
16342,0
16343,1
16344,1
16345,2
16346,1
16347,3
16348,1
16349,1
16350,3
16351,2
16352,3
16353,1
16354,2
16355,1
16356,1
16357,0
16358,2
16359,3
16360,1
16361,3
16362,1
16363,3
16364,0
16365,1
16366,0
16367,3
16368,3
16370,0
16371,1
16372,2
16373,3
16374,2
16375,2
16376,1
16377,3
16378,2
16380,1
16382,0
16383,1
16384,1
16385,1
16386,2
16387,3
16388,1
16389,1
16390,0
16391,1
16393,3
16394,1
16395,2
16396,0
16397,3
16398,3
16399,1
16400,1
16401,2
16402,1
16403,1
16404,2
16405,1
16407,0
16408,2
16409,2
16410,0
16411,2
16412,2
16413,1
16414,1
16415,3
16416,2
16417,2
16418,0
16419,0
16420,1
16421,0
16422,1
16424,3
16425,1
16426,0
16427,1
16429,3
16430,2
16432,0
16434,1
16435,0
16436,2
16437,0
16438,2
16439,1
16440,2
16441,0
16442,1
16443,3
16444,2
16447,2
16448,3
16449,1
16450,1
16451,2
16452,2
16453,1
16454,1
16455,3
16456,1
16457,1
16458,2
16459,2
16460,1
16461,1
16462,2
16464,1
16465,3
16466,1
16467,2
16468,3
16469,1
16470,2
16471,1
16472,0
16473,0
16474,1
16476,0
16477,0
16478,0
16479,2
16480,2
16481,1
16482,1
16483,1
16484,1
16485,3
16486,2
16487,0
16488,2
16489,1
16490,1
16492,2
16493,1
16494,2
16495,2
16497,0
16498,1
16499,1
16500,0
16501,1
16502,2
16503,0
16504,2
16505,1
16506,0
16507,1
16508,1
16509,2
16510,2
16511,0
16512,1
16513,1
16514,1
16515,2
16516,3
16517,1
16518,2
16519,0
16520,0
16521,1
16522,3
16523,1
16524,2
16525,1
16526,1
16527,1
16528,2
16529,1
16530,2
16531,3
16532,1
16533,2
16534,0
16535,3
16536,1
16537,2
16538,1
16539,1
16540,2
16541,1
16542,1
16543,2
16544,3
16545,1
16547,1
16548,3
16549,3
16550,3
16551,2
16552,0
16553,1
16554,1
16555,3
16556,1
16557,1
16558,2
16559,1
16560,2
16561,2
16562,1
16563,3
16564,2
16565,1
16566,2
16567,2
16568,0
16569,3
16570,1
16571,0
16572,1
16573,1
16574,3
16575,0
16576,1
16577,1
16578,3
16579,1
16580,1
16581,3
16582,1
16583,1
16584,1
16585,3
16586,1
16587,1
16588,2
16589,0
16591,0
16592,3
16593,0
16594,2
16595,1
16596,0
16597,1
16598,1
16599,1
16600,2
16601,2
16602,0
16603,3
16604,2
16605,3
16606,0
16607,3
16608,1
16609,1
16610,1
16611,2
16612,2
16613,1
16614,1
16615,1
16618,2
16619,1
16620,2
16621,2
16623,0
16624,2
16625,0
16626,0
16627,3
16628,3
16629,0
16630,2
16631,1
16632,3
16633,0
16634,1
16635,1
16636,1
16637,3
16638,2
16639,3
16640,2
16641,2
16643,1
16644,1
16646,0
16647,3
16648,1
16649,0
16650,2
16651,3
16652,1
16653,2
16654,0
16655,1
16656,1
16657,0
16658,1
16659,2
16661,1
16662,1
16663,0
16664,1
16665,2
16666,1
16667,3
16668,3
16669,1
16670,1
16671,0
16673,3
16674,2
16675,3
16676,1
16677,1
16678,0
16679,2
16680,2
16681,1
16682,2
16683,0
16684,2
16685,0
16686,1
16687,2
16688,0
16689,2
16690,2
16691,2
16692,2
16693,0
16694,2
16695,1
16696,2
16697,0
16698,3
16699,1
16700,1
16701,1
16702,2
16703,1
16704,1
16705,0
16706,0
16707,1
16708,2
16709,3
16710,2
16711,1
16712,3
16713,1
16714,1
16715,2
16716,1
16717,2
16718,2
16719,0
16720,3
16721,0
16722,2
16723,1
16724,3
16725,3
16726,1
16727,1
16728,1
16729,1
16730,0
16731,1
16732,0
16733,1
16734,1
16735,3
16736,1
16737,2
16738,0
16739,1
16740,0
16741,3
16742,2
16743,1
16744,1
16745,2
16746,1
16747,2
16748,3
16749,3
16750,2
16752,2
16753,1
16754,2
16756,3
16757,0
16758,1
16759,3
16760,0
16761,1
16762,2
16763,1
16765,1
16766,1
16767,1
16768,1
16769,3
16770,1
16771,1
16772,1
16773,3
16774,0
16775,0
16776,2
16777,1
16778,0
16779,0
16780,1
16781,3
16782,2
16783,0
16784,2
16785,1
16786,2
16787,1
16788,0
16789,1
16790,1
16791,2
16792,1
16793,3
16794,1
16795,0
16796,1
16797,3
16798,1
16801,0
16802,1
16803,1
16804,2
16805,1
16806,0
16807,1
16808,0
16810,1
16811,2
16812,2
16813,0
16814,0
16815,1
16816,1
16817,0
16818,1
16820,1
16821,1
16822,1
16823,1
16824,0
16825,1
16826,1
16827,3
16828,3
16829,2
16830,2
16831,2
16832,0
16833,3
16834,2
16835,2
16836,1
16837,1
16838,0
16839,1
16840,2
16841,1
16842,2
16843,1
16844,1
16845,0
16846,3
16847,2
16848,2
16849,3
16850,3
16852,1
16853,2
16854,3
16855,2
16856,1
16857,1
16858,1
16859,1
16860,1
16861,3
16862,0
16863,1
16864,0
16865,1
16866,2
16867,0
16868,2
16869,2
16870,1
16872,2
16873,2
16875,2
16876,1
16877,1
16878,0
16879,0
16880,1
16881,3
16882,1
16883,0
16884,1
16885,2
16886,1
16887,3
16888,0
16889,1
16891,3
16892,1
16893,1
16894,0
16895,0
16896,3
16897,2
16898,2
16899,3
16900,1
16901,3
16902,0
16903,3
16904,1
16905,2
16906,2
16907,2
16908,2
16909,3
16910,1
16911,3
16912,2
16913,3
16914,1
16915,3
16916,2
16917,3
16918,0
16919,1
16920,1
16921,1
16922,0
16923,1
16924,2
16925,2
16926,1
16927,1
16930,3
16931,2
16932,1
16934,1
16935,0
16936,2
16938,1
16939,0
16940,0
16941,1
16942,0
16943,1
16944,0
16945,3
16946,1
16947,2
16948,1
16949,2
16950,1
16951,1
16952,2
16953,3
16954,1
16956,1
16957,1
16958,1
16959,2
16960,1
16961,1
16962,2
16963,0
16964,1
16965,1
16966,0
16967,1
16968,1
16969,1
16970,1
16971,1
16972,2
16973,1
16974,2
16975,2
16976,1
16977,0
16978,2
16979,2
16980,1
16981,1
16982,2
16983,3
16984,0
16985,1
16988,0
16989,1
16990,2
16991,0
16992,3
16993,1
16994,1
16995,2
16996,2
16997,0
16998,1
16999,1
17000,2
17001,2
17002,0
17003,2
17004,1
17005,1
17006,2
17007,0
17008,2
17009,0
17010,0
17011,1
17012,0
17013,0
17014,1
17016,1
17017,1
17018,2
17019,0
17020,3
17022,3
17023,0
17024,1
17025,3
17026,1
17027,1
17028,0
17029,0
17030,1
17031,2
17032,2
17033,1
17034,1
17035,1
17036,0
17037,1
17038,0
17039,2
17041,3
17042,1
17043,1
17044,0
17045,2
17046,1
17047,2
17048,1
17049,3
17051,1
17052,1
17053,1
17055,3
17056,1
17057,1
17058,1
17059,1
17060,2
17061,1
17062,0
17063,1
17064,2
17065,3
17066,2
17067,2
17068,1
17069,1
17070,2
17071,3
17073,2
17074,3
17075,1
17076,1
17077,1
17078,0
17079,3
17080,1
17081,3
17082,0
17083,2
17084,2
17085,1
17086,3
17087,2
17088,1
17089,1
17090,1
17091,1
17092,0
17093,2
17094,3
17095,0
17096,1
17097,2
17098,0
17099,1
17100,2
17101,3
17103,1
17104,3
17105,2
17106,2
17107,1
17108,0
17109,3
17110,1
17111,1
17112,2
17113,1
17114,0
17115,1
17116,1
17117,1
17118,3
17119,3
17120,2
17121,2
17122,1
17123,0
17124,0
17125,2
17126,1
17127,0
17128,1
17129,2
17130,0
17131,1
17133,1
17134,2
17135,0
17136,1
17137,2
17138,2
17139,3
17140,0
17141,2
17142,2
17143,1
17144,2
17145,0
17146,1
17147,2
17148,0
17149,3
17150,2
17151,1
17152,2
17153,2
17154,0
17155,2
17156,1
17157,1
17159,2
17160,2
17161,2
17162,2
17163,1
17164,2
17166,0
17167,1
17168,1
17169,2
17170,3
17171,1
17172,1
17173,2
17174,2
17175,0
17176,1
17177,3
17178,0
17179,1
17180,2
17181,1
17182,1
17183,2
17184,1
17185,3
17186,2
17187,3
17188,2
17189,2
17190,0
17191,1
17192,2
17193,2
17194,0
17195,2
17196,1
17197,3
17198,2
17199,2
17200,3
17201,0
17202,1
17204,1
17205,3
17206,1
17207,1
17208,2
17209,2
17210,2
17211,0
17212,3
17213,1
17214,0
17215,2
17216,0
17217,2
17218,1
17219,1
17220,1
17221,1
17222,1
17223,1
17224,0
17225,0
17226,2
17227,1
17228,1
17229,1
17230,1
17231,3
17232,1
17233,1
17234,2
17235,0
17237,0
17238,2
17239,1
17241,1
17242,3
17244,1
17245,2
17246,1
17247,1
17248,2
17249,3
17250,0
17252,1
17253,1
17254,1
17255,1
17256,2
17258,2
17259,0
17261,1
17263,1
17264,2
17265,2
17266,2
17267,2
17268,3
17269,3
17270,1
17271,1
17272,2
17273,1
17274,1
17275,3
17276,2
17277,0
17278,2
17279,1
17280,2
17281,1
17282,2
17284,1
17285,3
17286,3
17287,0
17288,1
17289,2
17290,1
17291,0
17292,3
17294,3
17295,0
17296,2
17297,1
17298,1
17299,0
17300,0
17301,2
17303,2
17304,2
17305,2
17306,0
17307,3
17308,3
17309,0
17310,0
17311,1
17312,0
17313,1
17314,0
17315,1
17316,1
17317,2
17318,1
17319,0
17320,2
17321,1
17322,0
17323,3
17324,3
17325,1
17326,2
17327,1
17328,3
17329,1
17330,0
17331,2
17332,1
17333,0
17334,1
17335,0
17336,3
17337,1
17338,2
17339,2
17340,2
17341,2
17342,2
17343,2
17344,1
17345,2
17346,1
17348,1
17350,1
17351,1
17352,1
17353,0
17354,3
17355,0
17356,1
17357,1
17358,2
17359,0
17360,1
17362,2
17364,0
17365,0
17366,2
17367,3
17368,2
17369,1
17370,3
17371,1
17372,1
17373,1
17374,2
17376,1
17377,3
17378,1
17379,0
17380,2
17381,1
17382,1
17383,0
17384,1
17385,1
17386,1
17389,1
17390,2
17391,3
17392,2
17393,0
17394,3
17395,0
17396,1
17397,0
17399,0
17400,3
17401,2
17402,1
17403,3
17404,0
17406,0
17407,3
17408,1
17409,0
17410,2
17411,2
17412,1
17413,0
17414,0
17415,2
17416,2
17417,3
17418,2
17419,1
17420,1
17421,2
17422,1
17423,0
17424,1
17425,3
17426,2
17427,2
17428,3
17430,2
17431,0
17432,2
17433,0
17434,1
17435,3
17436,2
17437,2
17438,3
17439,1
17440,2
17441,2
17442,1
17443,0
17444,1
17445,1
17446,1
17447,1
17448,3
17449,1
17450,0
17451,2
17452,1
17453,2
17454,0
17455,1
17456,3
17457,2
17458,0
17459,1
17460,0
17461,1
17462,1
17463,2
17464,3
17465,0
17466,2
17467,2
17468,1
17469,3
17470,1
17471,1
17472,0
17473,2
17475,3
17476,0
17477,1
17479,0
17480,0
17481,2
17482,2
17483,0
17484,0
17485,2
17486,1
17487,0
17488,3
17489,0
17490,3
17491,2
17492,3
17493,2
17494,0
17495,1
17496,0
17497,0
17498,1
17500,1
17501,1
17502,1
17503,0
17504,1
17505,2
17506,2
17507,2
17509,2
17510,1
17511,1
17512,1
17513,2
17514,1
17515,1
17516,1
17517,1
17518,2
17519,0
17521,1
17522,0
17523,2
17524,0
17525,2
17526,0
17527,1
17528,1
17529,2
17531,1
17532,0
17533,2
17534,1
17535,2
17536,2
17537,2
17538,1
17539,0
17540,2
17541,0
17542,1
17543,1
17545,2
17546,1
17547,1
17548,2
17549,1
17550,1
17551,3
17552,1
17553,3
17554,0
17555,2
17556,0
17557,3
17558,1
17559,2
17560,1
17561,1
17562,2
17563,0
17564,2
17565,2
17566,2
17567,0
17568,0
17569,2
17570,2
17571,2
17572,0
17573,1
17574,1
17576,1
17577,1
17578,1
17579,1
17580,0
17581,1
17582,3
17583,1
17584,1
17586,1
17588,0
17590,0
17591,1
17593,3
17594,3
17595,1
17596,1
17597,0
17598,0
17599,1
17600,0
17601,1
17602,0
17603,1
17604,2
17605,1
17606,0
17607,1
17608,1
17609,3
17610,0
17611,2
17612,2
17613,0
17615,1
17616,1
17617,2
17618,2
17619,0
17621,1
17622,2
17623,0
17624,0
17625,0
17626,1
17627,1
17628,2
17629,3
17630,2
17631,2
17632,2
17633,0
17634,0
17635,1
17636,1
17637,2
17638,3
17639,0
17640,1
17641,1
17642,1
17643,1
17645,1
17646,2
17647,1
17648,1
17649,1
17650,0
17651,2
17652,1
17654,3
17655,1
17656,1
17657,1
17658,2
17659,0
17660,0
17661,1
17662,0
17663,2
17664,1
17665,0
17666,0
17667,2
17668,3
17669,0
17670,2
17671,2
17672,2
17673,2
17674,2
17675,3
17676,1
17677,1
17678,3
17679,2
17680,2
17682,2
17683,2
17684,0
17685,1
17686,1
17687,2
17688,2
17689,1
17690,0
17691,3
17692,0
17693,3
17694,1
17695,1
17696,1
17697,1
17698,0
17699,0
17700,3
17701,2
17702,3
17703,1
17705,1
17706,1
17707,2
17708,2
17709,0
17710,2
17711,1
17713,1
17714,2
17715,0
17716,1
17717,1
17718,2
17719,3
17720,1
17721,2
17722,0
17723,1
17724,2
17725,1
17726,2
17727,0
17729,2
17730,1
17732,1
17733,1
17734,2
17735,0
17736,0
17737,2
17738,0
17739,2
17740,1
17742,2
17743,3
17744,0
17745,2
17746,1
17747,1
17748,2
17749,0
17750,1
17751,0
17752,1
17753,0
17754,2
17755,0
17756,3
17757,2
17758,3
17759,3
17762,0
17763,1
17764,0
17765,0
17766,0
17767,1
17768,0
17769,1
17770,1
17771,3
17772,3
17773,2
17774,2
17775,1
17776,1
17777,0
17778,3
17779,1
17780,2
17781,1
17782,1
17783,2
17784,1
17785,1
17787,3
17788,2
17789,1
17790,2
17791,1
17792,1
17795,0
17796,0
17797,0
17798,0
17799,3
17800,3
17801,1
17802,1
17803,1
17804,2
17805,0
17806,1
17807,2
17808,1
17809,0
17810,1
17812,2
17813,1
17814,2
17815,1
17816,2
17817,3
17818,2
17819,1
17820,1
17821,2
17822,1
17823,0
17824,1
17825,2
17826,1
17827,1
17828,2
17829,3
17830,3
17831,1
17832,1
17834,0
17835,0
17836,3
17837,2
17838,1
17839,3
17840,0
17841,1
17842,0
17843,3
17844,0
17845,2
17846,1
17847,0
17848,0
17849,0
17850,2
17851,3
17852,2
17854,1
17855,2
17856,1
17857,2
17858,1
17859,0
17860,1
17861,2
17862,1
17863,2
17864,1
17865,0
17866,3
17867,1
17868,0
17869,3
17870,2
17871,3
17872,2
17873,1
17874,2
17875,1
17876,1
17877,3
17878,1
17879,3
17880,3
17881,2
17882,1
17883,2
17884,1
17885,3
17886,1
17887,2
17888,1
17889,1
17890,2
17891,0
17892,1
17894,1
17895,2
17896,1
17897,3
17898,2
17899,0
17900,2
17901,3
17902,1
17903,0
17904,2
17906,1
17907,1
17908,1
17909,2
17910,2
17911,1
17912,1
17913,1
17914,3
17915,3
17916,2
17917,2
17918,1
17920,1
17921,1
17922,2
17923,1
17924,2
17925,3
17926,1
17927,1
17928,1
17929,2
17930,1
17931,2
17932,2
17933,1
17934,1
17936,1
17937,1
17938,1
17939,1
17940,1
17941,1
17942,1
17943,2
17944,1
17945,0
17946,3
17947,1
17948,2
17949,1
17950,1
17951,2
17952,3
17953,2
17955,1
17956,0
17957,1
17958,2
17959,2
17960,2
17961,1
17962,1
17963,1
17964,0
17965,2
17967,2
17968,2
17969,0
17970,0
17971,1
17972,3
17973,1
17974,2
17975,1
17976,2
17977,1
17978,0
17979,3
17980,2
17981,1
17982,3
17984,1
17985,1
17986,2
17987,1
17988,2
17989,0
17990,1
17991,0
17992,0
17993,1
17994,1
17995,2
17996,1
17997,2
17998,2
17999,1
18000,1
18001,3
18002,1
18004,0
18006,1
18007,1
18008,1
18009,1
18010,2
18011,1
18012,1
18013,0
18014,1
18015,1
18016,0
18017,1
18018,2
18019,1
18020,0
18021,2
18022,2
18023,2
18024,2
18025,1
18026,1
18027,1
18028,0
18029,2
18030,0
18031,2
18032,1
18033,0
18034,1
18036,1
18037,2
18038,3
18039,1
18040,2
18041,2
18042,1
18043,1
18044,1
18045,1
18046,2
18047,1
18048,1
18049,0
18050,2
18051,3
18052,0
18053,1
18054,2
18055,2
18056,1
18057,1
18058,0
18059,3
18060,1
18061,1
18062,1
18063,1
18064,1
18065,1
18066,1
18067,2
18068,0
18069,2
18070,2
18071,3
18072,1
18073,2
18074,2
18075,0
18076,1
18077,3
18078,2
18079,3
18080,0
18081,2
18082,1
18083,0
18084,0
18085,1
18086,2
18087,1
18088,1
18089,2
18090,2
18091,3
18092,3
18093,2
18094,1
18095,1
18096,2
18098,2
18099,3
18100,0
18101,1
18102,1
18103,0
18104,1
18105,2
18106,2
18107,2
18109,2
18110,1
18111,1
18112,2
18113,2
18114,1
18115,1
18116,0
18117,2
18118,1
18119,3
18120,0
18121,2
18122,1
18123,2
18124,3
18125,1
18126,2
18127,0
18128,3
18129,1
18130,3
18131,2
18132,0
18133,1
18134,1
18135,2
18136,2
18137,1
18138,2
18139,0
18140,0
18141,3
18142,0
18143,1
18144,2
18145,2
18146,3
18147,3
18148,1
18149,1
18150,1
18151,3
18152,0
18153,2
18155,3
18156,1
18157,1
18158,2
18159,0
18160,1
18161,3
18162,3
18163,1
18164,3
18165,2
18166,1
18167,1
18168,2
18169,1
18170,2
18171,2
18172,2
18173,3
18174,0
18175,0
18177,1
18178,0
18179,1
18180,0
18182,2
18183,0
18184,1
18185,1
18186,2
18187,0
18188,1
18189,0
18190,0
18191,2
18192,2
18193,0
18194,1
18195,3
18197,3
18199,1
18200,1
18201,1
18202,2
18203,3
18204,0
18205,1
18206,1
18207,2
18208,2
18209,2
18210,1
18211,2
18212,2
18213,1
18214,0
18215,1
18216,1
18217,1
18219,2
18220,1
18221,1
18222,2
18223,1
18224,3
18226,1
18227,0
18228,2
18229,1
18230,1
18231,3
18232,1
18233,1
18234,3
18235,0
18236,0
18237,1
18238,0
18239,1
18240,1
18241,2
18242,0
18243,1
18244,1
18245,1
18246,1
18247,2
18248,0
18249,3
18250,2
18251,1
18252,1
18253,2
18254,3
18255,0
18256,1
18257,2
18258,0
18259,0
18260,1
18261,1
18262,1
18263,0
18264,1
18265,2
18266,1
18267,2
18268,3
18269,1
18270,2
18271,2
18272,3
18273,3
18274,2
18275,1
18276,3
18277,3
18278,0
18279,1
18280,1
18281,0
18282,1
18284,0
18285,1
18286,3
18287,1
18288,2
18289,3
18290,1
18292,1
18293,1
18294,3
18295,1
18296,2
18297,3
18298,0
18299,1
18300,1
18301,1
18302,2
18303,2
18304,0
18305,1
18306,1
18307,1
18308,2
18309,0
18310,3
18311,1
18312,1
18313,0
18314,1
18315,2
18316,1
18317,2
18318,0
18319,3
18320,0
18321,1
18322,1
18323,1
18324,2
18325,2
18326,1
18327,0
18328,1
18329,1
18330,2
18331,0
18332,0
18333,2
18335,1
18336,1
18337,2
18338,1
18339,3
18341,3
18342,1
18343,1
18345,3
18346,2
18347,0
18348,1
18349,0
18350,3
18351,1
18352,2
18353,1
18354,1
18355,1
18356,2
18357,1
18358,1
18359,1
18360,2
18361,2
18362,1
18363,1
18364,2
18365,1
18366,2
18367,3
18368,2
18370,3
18372,1
18373,1
18374,1
18375,2
18376,1
18377,3
18378,1
18379,1
18380,0
18381,2
18382,2
18383,1
18384,1
18386,1
18387,1
18388,0
18389,2
18390,1
18391,2
18392,2
18393,2
18394,1
18395,3
18396,1
18397,1
18398,2
18399,0
18400,1
18401,1
18402,2
18403,3
18404,3
18405,1
18406,1
18407,0
18408,0
18409,0
18410,0
18411,0
18412,3
18413,1
18414,1
18415,3
18416,1
18417,2
18419,0
18420,1
18421,2
18422,1
18423,1
18424,1
18425,1
18426,0
18427,0
18428,3
18429,0
18430,1
18431,1
18432,1
18433,3
18434,1
18435,1
18436,1
18437,3
18438,1
18439,1
18440,2
18442,1
18443,3
18444,1
18445,3
18446,1
18447,1
18448,2
18449,0
18450,2
18451,0
18452,0
18453,3
18454,1
18455,3
18456,1
18457,1
18458,2
18459,2
18460,2
18461,3
18462,2
18463,1
18464,3
18465,0
18467,1
18468,0
18469,1
18471,1
18472,1
18473,1
18474,0
18476,1
18477,1
18478,2
18479,1
18480,0
18481,0
18482,1
18483,2
18484,3
18485,2
18486,1
18487,2
18488,0
18489,2
18490,1
18492,3
18493,0
18494,1
18495,3
18496,1
18497,2
18498,0
18500,1
18502,1
18503,3
18504,1
18505,2
18506,1
18507,0
18508,3
18509,1
18510,2
18511,1
18512,1
18513,1
18514,3
18515,0
18516,3
18517,1
18518,0
18520,0
18521,0
18522,1
18523,1
18524,0
18525,3
18526,2
18527,1
18528,2
18529,1
18530,2
18531,1
18532,2
18533,1
18534,0
18535,3
18536,2
18537,0
18538,1
18539,1
18540,1
18541,0
18542,0
18543,1
18544,3
18545,1
18546,1
18547,0
18548,2
18549,2
18550,2
18551,3
18552,3
18553,3
18554,0
18555,1
18556,2
18557,1
18558,1
18559,0
18560,2
18561,1
18562,3
18563,0
18565,1
18566,3
18567,2
18568,2
18569,1
18570,0
18571,0
18572,0
18573,2
18574,1
18575,3
18576,1
18577,1
18578,1
18579,3
18580,1
18581,0
18582,1
18583,3
18584,1
18585,1
18587,1
18588,1
18589,1
18591,0
18592,2
18593,2
18594,1
18595,0
18596,1
18597,1
18598,1
18599,3
18600,1
18601,1
18602,0
18603,3
18604,2
18605,1
18606,1
18607,3
18608,1
18609,3
18610,3
18612,1
18613,2
18614,2
18615,1
18617,1
18618,2
18619,0
18620,1
18621,1
18622,0
18623,1
18624,2
18625,2
18626,0
18627,0
18628,0
18629,2
18630,1
18631,3
18632,1
18633,1
18634,0
18635,1
18636,1
18637,1
18638,3
18640,1
18641,2
18642,1
18643,3
18644,1
18645,2
18646,1
18647,1
18649,0
18650,2
18651,1
18652,1
18653,1
18654,1
18656,2
18657,3
18658,1
18659,1
18660,3
18661,1
18662,0
18663,1
18664,0
18665,2
18667,0
18668,1
18669,2
18670,1
18671,1
18672,1
18673,2
18674,0
18675,3
18676,1
18677,1
18678,2
18679,1
18680,1
18681,1
18682,3
18683,3
18684,2
18685,2
18686,2
18687,0
18688,3
18689,2
18690,0
18691,0
18692,0
18693,0
18694,2
18695,0
18696,2
18697,1
18698,1
18699,2
18700,2
18701,2
18702,1
18703,1
18704,0
18705,2
18706,1
18707,1
18708,2
18709,1
18710,0
18711,1
18712,2
18713,1
18714,1
18715,0
18716,1
18718,1
18719,3
18721,2
18722,1
18723,2
18724,0
18725,3
18726,1
18727,0
18729,3
18730,1
18731,1
18732,2
18733,1
18734,0
18735,3
18736,0
18737,0
18738,2
18739,2
18740,0
18741,3
18742,1
18743,1
18744,2
18745,1
18746,0
18747,1
18748,1
18749,0
18750,0
18751,2
18752,1
18753,1
18754,2
18755,3
18756,3
18757,2
18758,0
18759,1
18760,0
18761,1
18762,1
18763,1
18764,1
18765,1
18766,1
18767,0
18768,1
18769,1
18770,0
18771,3
18772,1
18773,1
18774,0
18775,2
18776,2
18777,0
18778,1
18779,2
18780,1
18781,3
18782,0
18783,1
18784,1
18785,3
18786,2
18787,0
18788,2
18789,3
18790,1
18791,3
18792,2
18793,2
18794,1
18795,1
18796,1
18797,2
18798,0
18799,0
18800,3
18801,1
18802,3
18803,2
18805,3
18806,2
18808,1
18809,1
18810,3
18811,0
18812,2
18813,1
18814,0
18815,2
18816,2
18818,1
18819,0
18820,2
18821,1
18822,2
18823,2
18824,2
18825,1
18826,3
18827,0
18828,3
18830,3
18831,1
18832,3
18833,1
18834,2
18835,1
18836,1
18837,2
18838,2
18839,3
18841,3
18842,3
18844,2
18845,1
18846,0
18847,1
18848,2
18849,2
18850,1
18851,1
18852,0
18853,3
18854,3
18855,3
18856,2
18858,1
18859,0
18860,1
18861,2
18862,2
18863,2
18864,2
18865,3
18867,2
18868,3
18869,2
18870,2
18871,0
18872,2
18873,1
18874,1
18875,3
18876,3
18877,0
18878,1
18879,0
18880,1
18881,1
18882,1
18883,1
18884,1
18885,0
18886,1
18888,1
18889,3
18890,0
18891,1
18893,2
18894,1
18895,2
18896,0
18897,1
18898,2
18899,1
18900,2
18901,1
18902,1
18903,0
18904,2
18905,2
18906,2
18907,3
18908,0
18909,0
18910,1
18911,1
18912,0
18913,1
18914,1
18915,2
18916,2
18917,2
18918,0
18919,2
18920,1
18921,3
18922,1
18923,1
18924,3
18925,0
18926,2
18927,1
18928,1
18929,1
18930,3
18931,1
18932,1
18933,1
18934,2
18935,3
18936,0
18937,1
18940,1
18941,2
18942,1
18943,3
18944,2
18945,3
18946,0
18947,1
18948,2
18949,0
18950,1
18951,1
18952,1
18953,3
18954,1
18955,2
18956,0
18957,2
18958,1
18959,0
18960,2
18961,1
18962,0
18963,2
18964,3
18966,1
18967,1
18968,2
18969,3
18970,3
18971,2
18972,1
18973,0
18974,1
18975,0
18976,3
18977,2
18978,1
18979,1
18980,1
18981,0
18982,0
18983,1
18984,2
18985,3
18986,1
18987,3
18988,0
18989,0
18990,1
18991,2
18992,0
18994,0
18995,2
18996,1
18997,3
18998,1
18999,0
19000,2
19001,0
19002,1
19003,1
19004,1
19006,3
